ProductKey;Product Name;ProductSubcategoryKey;Manufacturer;Brand;Color;Unit Cost;Unit Price;Available Date
361;Fabrikam Laptop13.3W M3080 Red;15;Fabrikam, Inc.;Fabrikam;Red;$198,32;$389,00;4/1/2005
380;Adventure Works Laptop19W X1980 Red;15;Adventure Works;Adventure Works;Red;$430,38;$1.299,00;9/2/2006
381;Adventure Works Laptop15 M1501 Red;15;Adventure Works;Adventure Works;Red;$321,44;$699,00;8/6/2005
382;Adventure Works Laptop12 M1201 Red;15;Adventure Works;Adventure Works;Red;$195,24;$382,95;9/2/2006
383;Adventure Works Laptop16 M1601 Red;15;Adventure Works;Adventure Works;Red;$275,46;$599,00;8/3/2006
384;Adventure Works Laptop15.4W M1548 Red;15;Adventure Works;Adventure Works;Red;$348,58;$758,00;20/2/2006
385;Adventure Works Laptop8.9 E0890 Red;15;Adventure Works;Adventure Works;Red;$166,20;$326,00;2/1/2004
428;Adventure Works Desktop PC2.33 XD233 Brown;17;Adventure Works;Adventure Works;Brown;$321,05;$969,00;9/12/2008
429;Adventure Works Desktop PC2.30 MD230 Brown;17;Adventure Works;Adventure Works;Brown;$275,87;$599,90;8/1/2008
430;Adventure Works Desktop PC1.60 ED160 Brown;17;Adventure Works;Adventure Works;Brown;$137,63;$269,95;6/5/2005
431;Adventure Works Desktop PC1.80 ED180 Brown;17;Adventure Works;Adventure Works;Brown;$188,13;$369,00;2/1/2005
432;Adventure Works Desktop PC1.80 ED182 Brown;17;Adventure Works;Adventure Works;Brown;$254,86;$499,90;8/3/2006
439;WWI Desktop PC2.30 M2300 Brown;17;Wide World Importers;Wide World Importers;Brown;$257,06;$559,00;8/1/2008
441;WWI Desktop PC1.80 E1800 Brown;17;Wide World Importers;Wide World Importers;Brown;$117,21;$229,90;2/1/2005
450;WWI Desktop PC2.33 X2330 Brown;17;Wide World Importers;Wide World Importers;Brown;$304,48;$919,00;8/3/2009
452;WWI Desktop PC1.60 E1600 Red;17;Wide World Importers;Wide World Importers;Red;$112,14;$219,95;6/6/2005
454;WWI Desktop PC1.80 E1801 Brown;17;Wide World Importers;Wide World Importers;Brown;$137,60;$269,90;8/3/2006
729;Proseware Scan Jet Digital Flat Bed Scanner M300 Green;20;Proseware, Inc.;Proseware;Green;$55,64;$121,00;9/2/2006
730;Proseware All-In-One Photo Printer M200 Green;20;Proseware, Inc.;Proseware;Green;$62,54;$136,00;8/3/2006
731;Proseware Ink Jet Wireless All-In-One Printer M400 Green;20;Proseware, Inc.;Proseware;Green;$59,32;$129,00;20/2/2006
732;Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 Green;20;Proseware, Inc.;Proseware;Green;$73,58;$160,00;9/3/2008
733;Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Green;20;Proseware, Inc.;Proseware;Green;$72,66;$158,00;8/2/2005
734;Proseware Duplex Scanner M200 Green;20;Proseware, Inc.;Proseware;Green;$68,52;$149,00;2/1/2009
735;Proseware High Speed Laser M2000 Green;20;Proseware, Inc.;Proseware;Green;$69,25;$209,00;4/1/2009
736;Proseware Laser Fax Printer M250 Green;20;Proseware, Inc.;Proseware;Green;$54,26;$118,00;5/1/2005
737;Proseware Color Ink Jet Fax, Copier, Phone M250 Green;20;Proseware, Inc.;Proseware;Green;$73,12;$159,00;8/3/2006
738;Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 Green;20;Proseware, Inc.;Proseware;Green;$75,54;$228,00;9/4/2009
739;Proseware Slim-Design Fax Machine with Answering System X180 Green;20;Proseware, Inc.;Proseware;Green;$78,19;$236,00;8/2/2006
740;Proseware High-Performance Business-Class Laser Fax X200 Green;20;Proseware, Inc.;Proseware;Green;$82,17;$248,00;4/1/2009
741;Proseware Professional Quality Plain-Paper Fax and Copier X100 Green;20;Proseware, Inc.;Proseware;Green;$75,87;$229,00;8/2/2009
742;Proseware Photo Inkjet Printer E290 Green;20;Proseware, Inc.;Proseware;Green;$52,00;$102,00;8/3/2005
903;SV 40GB USB2.0 Portable Hard Disk E400 Red;22;Southridge Video;Southridge Video;Red;$38,74;$75,99;15/3/2006
906;SV 40GB USB2.0 Portable Hard Disk E400 Yellow;22;Southridge Video;Southridge Video;Yellow;$38,74;$75,99;15/3/2006
907;SV 80GB USB2.0 Portable Hard Disk E500 Red;22;Southridge Video;Southridge Video;Red;$52,00;$102,00;15/7/2005
910;SV 80GB USB2.0 Portable Hard Disk E500 Yellow;22;Southridge Video;Southridge Video;Yellow;$52,00;$102,00;15/7/2005
915;SV 500GB USB 2.0 Portable External Hard Drive X405 Pink;22;Southridge Video;Southridge Video;Pink;$59,31;$179,00;11/3/2009
919;SV USB Data Cable E600 Pink;22;Southridge Video;Southridge Video;Pink;$0,48;$0,95;23/8/2007
930;SV 512MB Laptop memory E800 Yellow;22;Southridge Video;Southridge Video;Yellow;$17,33;$33,99;13/2/2006
935;SV 4GB Laptop Memory M65 Yellow;22;Southridge Video;Southridge Video;Yellow;$36,33;$79,00;31/5/2007
1120;Fabrikam SLR Camera X148 Silver Grey;24;Fabrikam, Inc.;Fabrikam;Silver Grey;$217,68;$657,00;13/7/2006
1121;"Fabrikam SLR Camera 35"" X358 Silver Grey";24;Fabrikam, Inc.;Fabrikam;Silver Grey;$144,52;$436,20;16/9/2004
1122;Fabrikam SLR Camera M148 Silver Grey;24;Fabrikam, Inc.;Fabrikam;Silver Grey;$152,68;$332,00;2/8/2006
1123;"Fabrikam SLR Camera 35"" M358 Silver Grey";24;Fabrikam, Inc.;Fabrikam;Silver Grey;$150,84;$328,00;13/11/2005
1124;Fabrikam SLR Camera X148 Gold;24;Fabrikam, Inc.;Fabrikam;Gold;$217,68;$657,00;15/11/2007
1125;"Fabrikam SLR Camera 35"" X358 Gold";24;Fabrikam, Inc.;Fabrikam;Gold;$144,52;$436,20;16/6/2005
1126;Fabrikam SLR Camera M148 Gold;24;Fabrikam, Inc.;Fabrikam;Gold;$152,68;$332,00;11/4/2009
1127;"Fabrikam SLR Camera 35"" M358 Gold";24;Fabrikam, Inc.;Fabrikam;Gold;$150,84;$328,00;3/7/2006
1128;Fabrikam SLR Camera X149 Pink;24;Fabrikam, Inc.;Fabrikam;Pink;$207,74;$627,00;30/9/2008
1129;"Fabrikam SLR Camera 35"" X358 Pink";24;Fabrikam, Inc.;Fabrikam;Pink;$144,52;$436,20;16/4/2005
1130;Fabrikam SLR Camera M149 Pink;24;Fabrikam, Inc.;Fabrikam;Pink;$146,70;$319,00;5/2/2008
1131;"Fabrikam SLR Camera 35"" M358 Pink";24;Fabrikam, Inc.;Fabrikam;Pink;$150,84;$328,00;3/1/2009
1136;Fabrikam SLR Camera X150 Orange;24;Fabrikam, Inc.;Fabrikam;Orange;$159,20;$480,50;31/3/2007
1137;"Fabrikam SLR Camera 35"" X358 Orange";24;Fabrikam, Inc.;Fabrikam;Orange;$144,52;$436,20;8/8/2006
1138;Fabrikam SLR Camera M150 Orange;24;Fabrikam, Inc.;Fabrikam;Orange;$180,22;$391,90;19/9/2006
1139;"Fabrikam SLR Camera 35"" M358 Orange";24;Fabrikam, Inc.;Fabrikam;Orange;$150,84;$328,00;28/2/2006
1140;Fabrikam SLR Camera X150 Green;24;Fabrikam, Inc.;Fabrikam;Green;$159,20;$480,50;13/7/2006
1141;"Fabrikam SLR Camera 35"" X358 Green";24;Fabrikam, Inc.;Fabrikam;Green;$144,52;$436,20;18/11/2006
1142;Fabrikam SLR Camera M150 Green;24;Fabrikam, Inc.;Fabrikam;Green;$180,22;$391,90;16/4/2005
1143;"Fabrikam SLR Camera 35"" M358 Green";24;Fabrikam, Inc.;Fabrikam;Green;$150,84;$328,00;5/2/2006
1145;"Fabrikam Home and Vacation Moviemaker 1/2"" 3mm M300 Orange";27;Fabrikam, Inc.;Fabrikam;Orange;$260,28;$566,00;17/4/2007
1157;"Fabrikam Independent Filmmaker 1/2"" 3mm X300 Orange";27;Fabrikam, Inc.;Fabrikam;Orange;$523,49;$1.580,00;14/7/2007
1185;"Fabrikam Business Videographer 1/2"" 3mm M500 Orange";27;Fabrikam, Inc.;Fabrikam;Orange;$404,68;$880,00;17/4/2007
1186;"Fabrikam Business Videographer 1/3"" 8.5mm M380 Orange";27;Fabrikam, Inc.;Fabrikam;Orange;$395,48;$860,00;18/4/2007
1187;"Fabrikam Business Videographer 2/3"" 17mm M280 Orange";27;Fabrikam, Inc.;Fabrikam;Orange;$390,88;$850,00;19/4/2007
1188;"Fabrikam Social Videographer 1"" 25mm E400 Orange";27;Fabrikam, Inc.;Fabrikam;Orange;$91,77;$180,00;2/3/2007
1189;"Fabrikam Social Videographer 1/2"" 3mm E300 Orange";27;Fabrikam, Inc.;Fabrikam;Orange;$86,67;$170,00;3/3/2007
1190;"Fabrikam Social Videographer 1/3"" 8.5mm E200 Orange";27;Fabrikam, Inc.;Fabrikam;Orange;$84,12;$165,00;4/3/2007
1191;"Fabrikam Social Videographer 2/3"" 17mm E100 Orange";27;Fabrikam, Inc.;Fabrikam;Orange;$81,57;$160,00;5/3/2007
1225;"Fabrikam Trendsetter 1/2"" 3mm X300 Orange";27;Fabrikam, Inc.;Fabrikam;Orange;$331,32;$1.000,00;1/5/2007
1227;"Fabrikam Trendsetter 2/3"" 17mm X100 Orange";27;Fabrikam, Inc.;Fabrikam;Orange;$327,34;$988,00;3/4/2007
1442;"The Phone Company Touch Screen Phone 1600 TFT-2.2"" L200 Gold";31;The Phone Company;The Phone Company;Gold;$175,27;$529,00;3/7/2008
1443;"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Gold";31;The Phone Company;The Phone Company;Gold;$195,15;$589,00;4/6/2007
1444;"The Phone Company Touch Screen Phones 26-2.2"" M200 Gold";31;The Phone Company;The Phone Company;Gold;$105,77;$230,00;5/7/2006
1445;"The Phone Company Touch Screen Phones 26-1.4"" M250 Gold";31;The Phone Company;The Phone Company;Gold;$123,24;$268,00;6/7/2006
1446;The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Gold;31;The Phone Company;The Phone Company;Gold;$132,90;$289,00;16/4/2005
1447;The Phone Company Touch Screen Phones SAW/Built-in M801 Gold;31;The Phone Company;The Phone Company;Gold;$137,50;$299,00;5/2/2008
1448;The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Gold;31;The Phone Company;The Phone Company;Gold;$117,73;$256,00;3/1/2009
1449;The Phone Company Touch Screen Phones Infrared M901 Gold;31;The Phone Company;The Phone Company;Gold;$137,96;$300,00;30/7/2005
1450;The Phone Company Touch Screen Phones Capacitive M908 Gold;31;The Phone Company;The Phone Company;Gold;$141,64;$308,00;16/5/2006
1451;The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Gold;31;The Phone Company;The Phone Company;Gold;$123,24;$268,00;2/11/2008
1452;The Phone Company Touch Screen Phones SAW/On-wall M806 Gold;31;The Phone Company;The Phone Company;Gold;$134,74;$293,00;5/5/2005
1453;The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Gold;31;The Phone Company;The Phone Company;Gold;$118,65;$258,00;31/3/2007
1454;The Phone Company Finger Touch Screen Phones M30 Gold;31;The Phone Company;The Phone Company;Gold;$91,51;$199,00;8/8/2006
1455;The Phone Company Pen Touch Screen Phones M320 Gold;31;The Phone Company;The Phone Company;Gold;$133,36;$290,00;19/9/2006
1456;The Phone Company Sharp Touch Screen Phones M910 Gold;31;The Phone Company;The Phone Company;Gold;$138,42;$301,00;28/2/2006
1457;The Phone Company Touch Screen Phones - CRT M11 Gold;31;The Phone Company;The Phone Company;Gold;$86,91;$189,00;13/7/2006
1458;The Phone Company Touch Screen Phones - LCD M12 Gold;31;The Phone Company;The Phone Company;Gold;$91,97;$200,00;18/11/2006
1500;The Phone Company Smart phones without camera E100 Pink;32;The Phone Company;The Phone Company;Pink;$65,77;$129,00;18/11/2006
1501;The Phone Company Microsoft Windows Mobile M200 Pink;32;The Phone Company;The Phone Company;Pink;$105,31;$229,00;14/2/2009
1502;The Phone Company Smart phones 4 GB of Memory M300 Pink;32;The Phone Company;The Phone Company;Pink;$109,91;$239,00;1/12/2008
1503;The Phone Company Smart phones 8 GB of Memory M400 Pink;32;The Phone Company;The Phone Company;Pink;$123,70;$269,00;7/7/2007
1504;The Phone Company Smart phones 160x160 M26 Pink;32;The Phone Company;The Phone Company;Pink;$95,65;$208,00;24/2/2005
1505;The Phone Company Smart phones 6-LINE SCREEN M21 Pink;32;The Phone Company;The Phone Company;Pink;$105,77;$230,00;19/5/2006
1506;The Phone Company Smart phones 320 x 320 M86 Pink;32;The Phone Company;The Phone Company;Pink;$132,44;$288,00;5/5/2009
1507;The Phone Company Smart phones Unlocked M300 Pink;32;The Phone Company;The Phone Company;Pink;$122,78;$267,00;31/3/2007
1508;The Phone Company Smart phones Expert M400 Pink;32;The Phone Company;The Phone Company;Pink;$137,96;$300,00;8/8/2006
1509;The Phone Company Smart phones Unlocked International M800 Pink;32;The Phone Company;The Phone Company;Pink;$142,56;$310,00;19/9/2006
1510;The Phone Company Smart phones without camera E100 Gold;32;The Phone Company;The Phone Company;Gold;$65,77;$129,00;18/11/2006
1511;The Phone Company Microsoft Windows Mobile M200 Gold;32;The Phone Company;The Phone Company;Gold;$105,31;$229,00;14/2/2009
1512;The Phone Company Smart phones 4 GB of Memory M300 Gold;32;The Phone Company;The Phone Company;Gold;$109,91;$239,00;1/12/2008
1513;The Phone Company Smart phones 8 GB of Memory M400 Gold;32;The Phone Company;The Phone Company;Gold;$123,70;$269,00;7/7/2007
1514;The Phone Company Smart phones 160x160 M26 Gold;32;The Phone Company;The Phone Company;Gold;$95,65;$208,00;24/2/2005
1515;The Phone Company Smart phones 6-LINE SCREEN M21 Gold;32;The Phone Company;The Phone Company;Gold;$105,77;$230,00;19/5/2006
1516;The Phone Company Smart phones 320 x 320 M86 Gold;32;The Phone Company;The Phone Company;Gold;$132,44;$288,00;5/5/2009
1517;The Phone Company Smart phones Unlocked M300 Gold;32;The Phone Company;The Phone Company;Gold;$122,78;$267,00;31/3/2007
1518;The Phone Company Smart phones Expert M400 Gold;32;The Phone Company;The Phone Company;Gold;$137,96;$300,00;8/8/2006
1519;The Phone Company Smart phones Unlocked International M800 Gold;32;The Phone Company;The Phone Company;Gold;$142,56;$310,00;19/9/2006
1575;SV DVD Player M140 Gold;35;Southridge Video;Southridge Video;Gold;$28,05;$60,99;9/1/2009
1576;SV DVD Movies E100 Yellow;35;Southridge Video;Southridge Video;Yellow;$6,62;$12,99;10/1/2006
1581;SV DVD Recorder L240 Gold;35;Southridge Video;Southridge Video;Gold;$72,56;$219,00;19/9/2007
1592;SV DVD 48 DVD Storage Binder M50 Red;35;Southridge Video;Southridge Video;Red;$8,27;$17,99;2/1/2005
1593;SV DVD 58 DVD Storage Binder M55 Red;35;Southridge Video;Southridge Video;Red;$6,39;$13,89;4/2/2006
1594;SV DVD 38 DVD Storage Binder E25 Red;35;Southridge Video;Southridge Video;Red;$5,09;$9,99;8/1/2005
1595;SV DVD 60 DVD Storage Binder L20 Red;35;Southridge Video;Southridge Video;Red;$7,58;$22,89;6/5/2006
1596;SV DVD 55DVD Storage Binder M56 Red;35;Southridge Video;Southridge Video;Red;$5,82;$12,66;2/1/2005
1661;MGS Hand Games for kids E300 Yellow;38;Tailspin Toys;Tailspin Toys;Yellow;$2,80;$5,50;9/3/2008
1662;MGS Hand Games for students E400 Yellow;38;Tailspin Toys;Tailspin Toys;Yellow;$3,56;$6,99;8/2/2005
1663;MGS Hand Games men M300 Yellow;38;Tailspin Toys;Tailspin Toys;Yellow;$3,17;$6,89;2/1/2009
1664;MGS Hand Games women M400 Yellow;38;Tailspin Toys;Tailspin Toys;Yellow;$4,13;$8,99;8/2/2006
1665;MGS Hand Games for 12-16 boys E600 Yellow;38;Tailspin Toys;Tailspin Toys;Yellow;$2,54;$4,99;4/1/2005
1666;MGS Hand Games for Office worker L299 Yellow;38;Tailspin Toys;Tailspin Toys;Yellow;$5,60;$16,89;2/1/2005
1673;MGS Hand Games for kids E300 Red;38;Tailspin Toys;Tailspin Toys;Red;$2,80;$5,50;9/3/2008
1674;MGS Hand Games for students E400 Red;38;Tailspin Toys;Tailspin Toys;Red;$3,56;$6,99;8/2/2005
1675;MGS Hand Games men M300 Red;38;Tailspin Toys;Tailspin Toys;Red;$3,17;$6,89;2/1/2009
1676;MGS Hand Games women M400 Red;38;Tailspin Toys;Tailspin Toys;Red;$4,13;$8,99;8/2/2006
1677;MGS Hand Games for 12-16 boys E600 Red;38;Tailspin Toys;Tailspin Toys;Red;$2,54;$4,99;4/1/2005
1678;MGS Hand Games for Office worker L299 Red;38;Tailspin Toys;Tailspin Toys;Red;$5,60;$16,89;2/1/2005
1685;SV Hand Games for kids E30 Yellow;38;Southridge Video;Southridge Video;Yellow;$2,75;$5,39;9/7/2007
1686;SV Hand Games for students E40 Yellow;38;Southridge Video;Southridge Video;Yellow;$3,56;$6,99;12/2/2005
1687;SV Hand Games men M30 Yellow;38;Southridge Video;Southridge Video;Yellow;$3,16;$6,88;12/1/2009
1688;SV Hand Games women M40 Yellow;38;Southridge Video;Southridge Video;Yellow;$4,08;$8,88;8/5/2006
1689;SV Hand Games for 12-16 boys E60 Yellow;38;Southridge Video;Southridge Video;Yellow;$2,54;$4,98;4/7/2005
1690;SV Hand Games for Office worker L28 Yellow;38;Southridge Video;Southridge Video;Yellow;$5,63;$16,99;2/8/2005
1697;SV Hand Games for kids E30 Red;38;Southridge Video;Southridge Video;Red;$2,75;$5,39;9/7/2007
1698;SV Hand Games for students E40 Red;38;Southridge Video;Southridge Video;Red;$3,56;$6,99;12/2/2005
1699;SV Hand Games men M30 Red;38;Southridge Video;Southridge Video;Red;$3,16;$6,88;12/1/2009
1700;SV Hand Games women M40 Red;38;Southridge Video;Southridge Video;Red;$4,08;$8,88;8/5/2006
1701;SV Hand Games for 12-16 boys E60 Red;38;Southridge Video;Southridge Video;Red;$2,54;$4,98;4/7/2005
1702;SV Hand Games for Office worker L28 Red;38;Southridge Video;Southridge Video;Red;$5,63;$16,99;2/8/2005
1717;MGS Flight Simulator X M250;39;Tailspin Toys;Tailspin Toys;Pink;$32,25;$70,13;8/5/2006
1723;MGS Age of Empires III: The Asian Dynasties E106;39;Tailspin Toys;Tailspin Toys;Pink;$28,55;$56,00;5/4/2007
1727;MGS Rise of Nations: Gold Edition M300;39;Tailspin Toys;Tailspin Toys;Pink;$25,75;$56,00;4/1/2005
1742;MGS Age of Mythology E118;39;Tailspin Toys;Tailspin Toys;Pink;$14,28;$28,00;2/1/2005
1752;MGS Flight Simulator 2002 M360;39;Tailspin Toys;Tailspin Toys;Pink;$40,93;$89,00;11/5/2006
1753;MGS Racing Madness 2 M370;39;Tailspin Toys;Tailspin Toys;Pink;$40,93;$89,00;4/1/2005
1759;MGS MechWarrior 4: Vengeance X800;39;Tailspin Toys;Tailspin Toys;Purple;$34,75;$104,89;11/5/2006
1763;MGS Flight Simulator 2000 M410;39;Tailspin Toys;Tailspin Toys;Pink;$45,87;$99,75;8/5/2006
1768;MGS Empires Collector's 2008 M440;39;Tailspin Toys;Tailspin Toys;Purple;$15,64;$34,00;2/1/2009
1775;MGS Shadow-run 2008 E131;39;Tailspin Toys;Tailspin Toys;Pink;$21,92;$43,00;9/2/2006
1778;MGS Zoo Tycoon 2: Zookeeper Collection 2008 E134;39;Tailspin Toys;Tailspin Toys;Pink;$21,92;$43,00;9/1/2009
1786;MGS Zoo Tycoon 2008 E142;39;Tailspin Toys;Tailspin Toys;Pink;$21,92;$43,00;8/2/2006
1787;MGS Rise of Nations: Gold Edition 2009 E143;39;Tailspin Toys;Tailspin Toys;Pink;$21,92;$43,00;4/1/2005
1789;MGS Rise of Nations: Thrones and Patriots2009 E145;39;Tailspin Toys;Tailspin Toys;Yellow;$21,92;$43,00;6/5/2006
1791;MGS Kings & Myths: The Age Collection2009 E147;39;Tailspin Toys;Tailspin Toys;Pink;$21,92;$43,00;12/5/2006
1792;MGS Age of Mythology: The Titans Expansion 2009 E148;39;Tailspin Toys;Tailspin Toys;Pink;$21,92;$43,00;5/4/2007
1793;MGS Halo: Combat Evolved2009 E149;39;Tailspin Toys;Tailspin Toys;Pink;$21,92;$43,00;5/4/2007
1805;MGS MechWarrior 4 Mach Paks2009 E161;39;Tailspin Toys;Tailspin Toys;Green;$16,31;$32,00;4/1/2005
1807;MGS Dungeon Siege 2009 E163;39;Tailspin Toys;Tailspin Toys;Gold;$16,31;$32,00;8/3/2005
1808;MGS Classic Flight Collection2009 E164;39;Tailspin Toys;Tailspin Toys;Pink;$16,31;$32,00;3/2/2005
1862;NT Washer & Dryer 27in L2700 Green;41;Northwind Traders;Northwind Traders;Green;$878,96;$2.652,90;23/6/2005
1863;NT Washer & Dryer 25.5in M2550 Green;41;Northwind Traders;Northwind Traders;Green;$915,08;$1.989,90;8/3/2008
1864;NT Washer & Dryer 24in M2400 Green;41;Northwind Traders;Northwind Traders;Green;$836,45;$1.818,90;6/2/2007
1865;NT Washer & Dryer 21in E2100 Green;41;Northwind Traders;Northwind Traders;Green;$815,68;$1.599,90;2/1/2006
1866;NT Washer & Dryer 15.5in E1550 Green;41;Northwind Traders;Northwind Traders;Green;$509,78;$999,90;1/2/2005
1903;Fabrikam Refrigerator 24.7CuFt X9800 Brown;42;Fabrikam, Inc.;Fabrikam;Brown;$1.060,22;$3.199,99;4/3/2009
1904;Fabrikam Refrigerator 19CuFt M7600 Brown;42;Fabrikam, Inc.;Fabrikam;Brown;$413,42;$899,00;6/3/2008
1905;Fabrikam Refrigerator 9.7CuFt M5600 Brown;42;Fabrikam, Inc.;Fabrikam;Brown;$226,71;$493,00;8/3/2007
1906;Fabrikam Refrigerator 4.6CuFt E2800 Brown;42;Fabrikam, Inc.;Fabrikam;Brown;$152,94;$299,99;9/2/2006
1907;Fabrikam Refrigerator 3.2CuFt E1600 Brown;42;Fabrikam, Inc.;Fabrikam;Brown;$142,75;$279,99;8/3/2005
1908;Fabrikam Refrigerator 1.7CuFt E1200 Brown;42;Fabrikam, Inc.;Fabrikam;Brown;$66,27;$129,99;6/2/2004
1915;Fabrikam Refrigerator 24.7CuFt X9800 Green;42;Fabrikam, Inc.;Fabrikam;Green;$1.060,22;$3.199,99;4/3/2009
1916;Fabrikam Refrigerator 19CuFt M7600 Green;42;Fabrikam, Inc.;Fabrikam;Green;$413,42;$899,00;6/3/2008
1917;Fabrikam Refrigerator 9.7CuFt M5600 Green;42;Fabrikam, Inc.;Fabrikam;Green;$226,71;$493,00;8/3/2007
1918;Fabrikam Refrigerator 4.6CuFt E2800 Green;42;Fabrikam, Inc.;Fabrikam;Green;$152,94;$299,99;9/2/2006
1919;Fabrikam Refrigerator 3.2CuFt E1600 Green;42;Fabrikam, Inc.;Fabrikam;Green;$142,75;$279,99;8/3/2005
1920;Fabrikam Refrigerator 1.7CuFt E1200 Green;42;Fabrikam, Inc.;Fabrikam;Green;$66,27;$129,99;6/2/2004
1933;Fabrikam Refrigerator 24.7CuFt X9800 Orange;42;Fabrikam, Inc.;Fabrikam;Orange;$1.060,22;$3.199,99;4/3/2009
1934;Fabrikam Refrigerator 19CuFt M7600 Orange;42;Fabrikam, Inc.;Fabrikam;Orange;$413,42;$899,00;6/3/2008
1935;Fabrikam Refrigerator 9.7CuFt M5600 Orange;42;Fabrikam, Inc.;Fabrikam;Orange;$226,71;$493,00;8/3/2007
1936;Fabrikam Refrigerator 4.6CuFt E2800 Orange;42;Fabrikam, Inc.;Fabrikam;Orange;$152,94;$299,99;9/2/2006
1937;Fabrikam Refrigerator 3.2CuFt E1600 Orange;42;Fabrikam, Inc.;Fabrikam;Orange;$142,75;$279,99;8/3/2005
1938;Fabrikam Refrigerator 1.7CuFt E1200 Orange;42;Fabrikam, Inc.;Fabrikam;Orange;$66,27;$129,99;6/2/2004
2001;Fabrikam Microwave 1.5CuFt X1100 Red;43;Fabrikam, Inc.;Fabrikam;Red;$220,64;$665,94;2/1/2009
2002;Fabrikam Microwave 2.2CuFt M1250 Red;43;Fabrikam, Inc.;Fabrikam;Red;$91,97;$199,99;4/1/2008
2003;Fabrikam Microwave 1.6CuFt M1250 Red;43;Fabrikam, Inc.;Fabrikam;Red;$82,77;$179,99;5/1/2007
2004;Fabrikam Microwave 1.0CuFt E1100 Red;43;Fabrikam, Inc.;Fabrikam;Red;$71,37;$139,99;8/3/2006
2005;Fabrikam Microwave 0.9CuFt E0900 Red;43;Fabrikam, Inc.;Fabrikam;Red;$50,98;$99,99;9/2/2005
2006;Fabrikam Microwave 0.8CuFt E0800 Red;43;Fabrikam, Inc.;Fabrikam;Red;$48,43;$94,99;8/2/2004
2188;Fabrikam Coffee Maker 12C M100 Gold;45;Fabrikam, Inc.;Fabrikam;Gold;$204,64;$445,00;5/1/2007
2189;Fabrikam Coffee Maker Auto 5C E090 Gold;45;Fabrikam, Inc.;Fabrikam;Gold;$83,10;$163,00;8/3/2006
2390;Proseware Air conditioner 25000BTU L167 Red;47;Proseware, Inc.;Proseware;Red;$210,72;$635,99;2/1/2009
2391;Proseware Air conditioner 12000BTU M640 Red;47;Proseware, Inc.;Proseware;Red;$211,53;$459,99;4/1/2008
2392;Proseware Air conditioner 10000BTU M490 Red;47;Proseware, Inc.;Proseware;Red;$197,74;$429,99;5/1/2008
2393;Proseware Air conditioner 8000BTU M320 Red;47;Proseware, Inc.;Proseware;Red;$183,94;$399,99;8/3/2007
2394;Proseware Air conditioner 7000BTU E260 Red;47;Proseware, Inc.;Proseware;Red;$152,94;$299,99;9/2/2006
2395;Proseware Air conditioner 6000BTU E180 Red;47;Proseware, Inc.;Proseware;Red;$101,96;$199,99;9/3/2005
2396;Proseware Air conditioner 5200BTU E100 Red;47;Proseware, Inc.;Proseware;Red;$56,08;$109,99;8/6/2004
224;Litware Home Theater System 4.1 Channel M410 Brown;11;Litware, Inc.;Litware;Brown;$275,46;$599,00;1/12/2007
225;Litware Home Theater System 5.1 Channel M511 Brown;11;Litware, Inc.;Litware;Brown;$321,44;$699,00;23/8/2007
226;Litware Home Theater System 2.1 Channel E210 Brown;11;Litware, Inc.;Litware;Brown;$152,44;$299,00;15/11/2006
227;Litware Home Theater System 5.1 Channel M510 Brown;11;Litware, Inc.;Litware;Brown;$293,85;$639,00;11/2/2008
